YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,WKSWORK1,UHRSWORK,INCTOT,INCWAGE
2020,202001,1032433,2020000261660,78207,2020010324331,461748,1,3,168728,1,23,7,71,0,0,0,0
2020,202001,1032695,2020000266349,86984,2020010326951,461748,1,1,86984,2,39,10,101,52,40,65000,65000
2020,202001,1032826,2020000268625,21484,2020010328261,600048,1,1,21484,1,37,6,63,52,40,50000,50000
2020,202001,1032826,2020000268625,21484,2020010328261,600048,1,2,19519,2,37,6,63,52,35,60000,60000
2020,202001,1032957,2020000271190,18602,2020010329571,230848,1,1,18602,1,30,10,101,52,45,52000,52000
2020,202001,1033219,2020000276025,17947,2020010332191,461148,1,1,17947,1,50,7,71,0,0,0,0
2020,202001,1033219,2020000276025,17947,2020010332191,461148,1,2,18602,2,48,6,61,52,84,15000,15000
2020,202001,1033219,2020000276025,17947,2020010332191,461148,1,3,17030,2,24,10,101,0,0,0,0
2020,202001,1033481,2020000280202,15589,2020010334811,520148,1,1,15589,1,44,6,63,52,60,70000,70000
2020,202001,1033481,2020000280202,15589,2020010334811,520148,1,2,14672,2,42,6,63,52,40,55000,55000
2020,202001,1033481,2020000280202,15589,2020010334811,520148,1,4,18340,1,23,7,71,40,20,8000,8000
2020,202001,1033743,2020000284617,18340,2020010337431,390048,1,1,18340,1,38,6,63,0,0,0,0
2020,202001,1033743,2020000284617,18340,2020010337431,390048,1,2,17816,2,36,10,101,52,40,43800,39000
2020,202001,1033874,2020000286985,20305,2020010338741,231548,1,1,20305,2,26,6,65,52,39,14000,14000
2020,202001,1033874,2020000286985,20305,2020010338741,231548,1,2,20305,1,28,8,81,52,59,76000,75000
2020,202001,1034136,2020000292023,9694,2020010341361,231048,1,1,9694,2,50,11,114,52,40,131000,131000
2020,202001,1034136,2020000292023,9694,2020010341361,231048,1,2,10218,1,49,10,101,52,40,95000,95000
2020,202001,1034267,2020000293946,8384,2020010342671,591148,1,1,8384,1,56,6,65,52,40,49000,49000
2020,202001,1034267,2020000293946,8384,2020010342671,591148,1,2,9825,2,53,6,63,52,40,58000,58000
2020,202001,1034398,2020000296070,23056,2020010343981,310048,1,2,39955,1,56,6,63,52,40,31000,31000
2020,202001,1034529,2020000298416,10480,2020010345291,280048,1,1,10480,2,56,6,63,52,40,21000,21000
2020,202001,1034660,2020000300819,91438,2020010346601,450148,1,1,91438,1,46,6,64,0,0,15600,0
2020,202001,1034660,2020000300819,91438,2020010346601,450148,1,2,100739,2,44,7,71,0,0,9000,0
2020,202001,1034791,2020000303223,35108,2020010347911,520148,1,1,35108,2,50,7,71,52,40,60050,60000
2020,202001,1034791,2020000303223,35108,2020010347911,520148,1,2,35108,1,50,6,64,52,65,30000,30000
2020,202001,1034922,2020000305398,10087,2020010349221,650048,1,1,10087,2,52,6,65,52,40,35000,35000
2020,202001,1034922,2020000305398,10087,2020010349221,650048,1,2,8384,1,56,10,101,52,40,80000,80000
2020,202001,1035446,2020000314440,8384,2020010354461,251148,1,1,8384,2,58,7,71,52,46,92350,92000
2020,202001,1035708,2020000318569,6550,2020010357081,590548,1,2,9170,1,60,6,61,0,0,8400,0
2020,202001,1035708,2020000318569,6550,2020010357081,590548,1,3,9956,2,45,6,64,20,30,5000,5000
2020,202001,1035708,2020000318569,6550,2020010357081,590548,1,5,10611,1,51,6,61,0,0,0,0
2020,202001,1035970,2020000322945,20960,2020010359701,130048,1,1,20960,2,42,8,81,52,40,53500,42000
2020,202001,1035970,2020000322945,20960,2020010359701,130048,1,2,20174,1,47,6,63,52,40,100000,100000
2020,202001,1035970,2020000322945,20960,2020010359701,130048,1,3,22008,1,18,4,40,0,0,0,0
2020,202001,1036101,2020000325201,8253,2020010361011,670148,1,1,8253,2,57,8,81,52,40,27000,27000
2020,202001,1036232,2020000327366,20436,2020010362321,251648,1,1,20436,1,30,11,114,52,45,95000,95000
2020,202001,1036232,2020000327366,20436,2020010362321,251648,1,2,18995,2,31,11,114,52,40,48000,48000
2020,202001,1036494,2020000331950,13624,2020010364941,230948,1,3,27641,2,29,10,101,52,40,32000,32000
2020,202001,1036625,2020000334426,77028,2020010366251,560048,1,1,77028,1,26,10,101,52,60,48600,40500
2020,202001,1037018,2020000341650,9825,2020010370181,590348,1,1,9825,2,47,7,71,52,57,23000,23000
2020,202001,1037018,2020000341650,9825,2020010370181,590348,1,2,13362,1,18,4,40,0,0,0,0
2020,202001,1037411,2020000348164,43099,2020010374111,251048,1,1,43099,1,58,10,101,52,45,38000,38000
2020,202001,1037411,2020000348164,43099,2020010374111,251048,1,2,43230,2,57,10,101,52,50,55000,55000
2020,202001,1037542,2020000350356,9039,2020010375421,591648,1,1,9039,2,24,10,101,32,40,29500,25500
2020,202001,1037542,2020000350356,9039,2020010375421,591648,1,2,10873,1,23,10,101,52,40,58500,55000
2020,202001,1037673,2020000352650,18209,2020010376731,250148,1,1,18209,1,50,6,65,52,50,125000,0
2020,202001,1038066,2020000359626,9694,2020010380661,470148,1,1,9694,2,24,6,65,0,0,4000,0
2020,202001,1038197,2020000362047,26986,2020010381971,470148,1,1,26986,2,57,6,64,0,0,72000,0
2020,202001,1038721,2020000371418,26462,2020010387211,660348,1,1,26462,1,51,11,114,52,40,24640,24500
2020,202001,1038852,2020000373640,12052,2020010388521,460948,1,1,12052,2,43,11,116,50,40,482000,140000
2020,202001,1038852,2020000373640,12052,2020010388521,460948,1,2,11790,1,48,10,101,50,40,180000,180000
2020,202001,1038983,2020000375932,10873,2020010389831,190648,1,1,10873,1,42,11,114,52,42,132000,132000
2020,202001,1038983,2020000375932,10873,2020010389831,190648,1,2,10611,2,42,11,114,12,25,2500,2500
2020,202001,1039245,2020000380651,16375,2020010392451,590348,1,1,16375,1,47,2,25,0,0,14600,0
2020,202001,1039245,2020000380651,16375,2020010392451,590348,1,2,22794,2,47,3,30,0,0,21000,0
2020,202001,1039245,2020000380651,16375,2020010392451,590348,1,3,21877,2,24,6,65,52,40,26000,15000
2020,202001,1039245,2020000380651,16375,2020010392451,590348,1,4,21746,1,22,6,63,14,40,3600,3600
2020,202001,1039769,2020000389316,9825,2020010397691,360248,1,1,9825,1,20,6,65,45,40,10000,10000
2020,202001,1039769,2020000389316,9825,2020010397691,360248,1,2,13231,1,20,7,71,52,30,15000,15000
2020,202001,1039769,2020000389316,9825,2020010397691,360248,1,3,13362,1,20,7,71,52,20,5000,5000
2020,202001,1039769,2020000389316,9825,2020010397691,360248,1,4,11659,1,19,7,71,8,20,200,200
2020,202001,1039769,2020000389316,9825,2020010397691,360248,1,5,11659,1,19,7,71,52,20,8000,8000
2020,202001,1039900,2020000391658,17292,2020010399001,350248,1,1,17292,2,45,11,114,12,5,740,0
2020,202001,1039900,2020000391658,17292,2020010399001,350248,1,2,18864,1,56,10,101,52,60,40000,40000
2020,202001,1040031,2020000394061,12707,2020010400311,680448,1,1,12707,1,36,6,63,52,50,50000,0
2020,202001,1040031,2020000394061,12707,2020010400311,680448,1,2,10742,2,33,7,71,0,0,0,0
2020,202001,1040162,2020000396394,12707,2020010401621,462148,1,1,12707,1,43,11,115,52,42,165000,165000
2020,202001,1040162,2020000396394,12707,2020010401621,462148,1,2,13493,2,41,6,65,52,50,165000,165000
2020,202001,1040162,2020000396394,12707,2020010401621,462148,1,5,16375,1,22,7,71,52,40,47000,47000
2020,202001,1040293,2020000398511,9694,2020010402931,40048,1,1,9694,2,35,10,101,52,40,34000,34000
2020,202001,1040293,2020000398511,9694,2020010402931,40048,1,2,13100,1,33,6,63,52,40,30000,30000
2020,202001,1040424,2020000401107,8122,2020010404241,330448,1,2,14148,2,30,7,71,0,0,0,0
2020,202001,1040686,2020000405876,44016,2020010406861,190448,1,1,44016,2,52,7,71,52,50,16000,16000
2020,202001,1040686,2020000405876,44016,2020010406861,190448,1,2,63404,1,52,7,71,52,55,18000,18000
2020,202001,1040686,2020000405876,44016,2020010406861,190448,1,3,53841,1,23,7,71,52,40,25000,25000
2020,202001,1040686,2020000405876,44016,2020010406861,190448,1,4,54234,1,20,7,71,52,40,25000,25000
2020,202001,1040948,2020000410449,8253,2020010409481,470148,1,2,13100,1,55,6,63,52,24,10000,10000
2020,202001,1041079,2020000412650,28689,2020010410791,230948,1,1,28689,1,51,11,114,52,45,100000,100000
2020,202001,1041079,2020000412650,28689,2020010410791,230948,1,2,30523,2,48,11,114,52,40,53700,47000
2020,202001,1041341,2020000416808,26331,2020010413411,590348,1,2,39038,2,51,6,63,52,40,40000,40000
2020,202001,1041341,2020000416808,26331,2020010413411,590348,1,5,39431,1,54,5,50,52,40,31200,31200
2020,202001,1041472,2020000418726,16375,2020010414721,462848,1,2,28165,2,41,6,65,52,40,65000,65000
2020,202001,1041603,2020000421273,21353,2020010416031,231948,1,1,21353,1,32,7,71,52,40,55000,55000
2020,202001,1041603,2020000421273,21353,2020010416031,231948,1,2,23449,2,33,7,71,0,0,0,0
2020,202001,1041734,2020000423399,13231,2020010417341,231248,1,1,13231,1,39,11,114,52,45,185050,185000
2020,202001,1041734,2020000423399,13231,2020010417341,231248,1,2,12314,2,36,11,115,36,25,25000,0
2020,202001,1041865,2020000425548,15589,2020010418651,50248,1,1,15589,2,31,6,63,52,40,19000,19000
2020,202001,1042127,2020000430249,21353,2020010421271,230448,1,1,21353,2,40,7,71,52,50,100000,95000
2020,202001,1042258,2020000432634,16244,2020010422581,680148,1,1,16244,2,24,2,26,32,25,5800,5800
2020,202001,1042258,2020000432634,16244,2020010422581,680148,1,2,14672,1,27,3,30,52,45,19800,19800
2020,202001,1042389,2020000434813,40479,2020010423891,461048,1,1,40479,2,59,6,64,52,49,90000,44500
2020,202001,1042389,2020000434813,40479,2020010423891,461048,1,2,35370,1,55,6,63,52,80,70000,70000
2020,202001,1042389,2020000434813,40479,2020010423891,461048,1,5,56199,2,38,10,101,52,40,54500,47500
2020,202001,1042651,2020000439791,15458,2020010426511,200148,1,1,15458,1,45,11,116,52,40,100000,100000
2020,202001,1042651,2020000439791,15458,2020010426511,200148,1,2,15458,2,44,11,115,32,40,6000,6000
2020,202001,1042782,2020000441883,9563,2020010427821,250448,1,2,18864,1,40,7,71,52,40,25000,0
2020,202001,1043044,2020000446745,42968,2020010430441,330348,1,1,42968,2,46,4,40,0,0,0,0
2020,202001,1043044,2020000446745,42968,2020010430441,330348,1,2,68644,1,25,6,63,32,40,12000,12000
2020,202001,1043306,2020000451280,49780,2020010433061,250248,1,1,49780,2,54,6,65,52,32,28000,28000
2020,202001,1043306,2020000451280,49780,2020010433061,250248,1,2,65631,1,52,6,63,52,40,35000,35000
2020,202001,1043437,2020000453836,10611,2020010434371,200148,1,1,10611,1,60,6,63,52,40,135000,135000
2020,202001,1043437,2020000453836,10611,2020010434371,200148,1,2,11135,2,57,6,63,52,40,11000,0
2020,202001,1043437,2020000453836,10611,2020010434371,200148,1,3,14541,1,26,6,65,52,40,48000,24000
2020,202001,1043699,2020000458263,26724,2020010436991,110048,1,1,26724,2,59,6,63,52,40,55200,42000
2020,202001,1043830,2020000460182,16375,2020010438301,232148,1,1,16375,2,59,7,71,52,60,85000,85000
2020,202001,1043830,2020000460182,16375,2020010438301,232148,1,2,14541,1,57,6,63,52,50,126000,0
2020,202001,1043961,2020000462460,6943,2020010439611,410048,1,1,6943,2,60,10,101,42,40,57500,50000
2020,202001,1044092,2020000464908,33274,2020010440921,50148,1,1,33274,1,30,11,114,52,40,12800,12800
2020,202001,1044354,2020000469505,15196,2020010443541,660348,1,1,15196,2,49,6,64,52,40,24000,24000
2020,202001,1044354,2020000469505,15196,2020010443541,660348,1,2,16113,1,49,8,81,52,20,19000,0
2020,202001,1044354,2020000469505,15196,2020010443541,660348,1,3,17292,2,23,6,63,52,27,14400,14400
2020,202001,1044485,2020000472352,80172,2020010444851,200548,1,1,80172,1,59,6,65,52,30,30000,0
2020,202001,1044616,2020000474852,31178,2020010446161,250848,1,1,31178,2,39,3,30,0,0,10700,0
2020,202001,1044747,2020000477040,41789,2020010447471,461048,1,2,77421,1,36,6,63,52,60,50000,50000
2020,202001,1044747,2020000477040,41789,2020010447471,461048,1,3,77159,2,32,8,81,2,32,8200,4000
2020,202001,1045009,2020000481934,9825,2020010450091,450348,1,1,9825,1,52,11,114,52,40,120000,120000
2020,202001,1045009,2020000481934,9825,2020010450091,450348,1,2,6681,2,52,11,114,52,40,36000,36000
2020,202001,1045140,2020000484049,14279,2020010451401,200548,1,1,14279,2,37,10,101,52,45,75050,75000
2020,202001,1045271,2020000486221,13362,2020010452711,590448,1,1,13362,1,49,11,114,52,40,200000,200000
2020,202001,1045271,2020000486221,13362,2020010452711,590448,1,2,13231,1,33,11,115,52,40,70000,70000
2020,202001,1045402,2020000488614,12576,2020010454021,520348,1,1,12576,1,48,11,114,31,45,255000,213000
2020,202001,1045533,2020000491015,14148,2020010455331,530848,1,1,14148,1,51,6,64,52,46,28000,28000
2020,202001,1045533,2020000491015,14148,2020010455331,530848,1,2,11921,2,53,6,64,52,50,50000,0
2020,202001,1045533,2020000491015,14148,2020010455331,530848,1,3,14017,2,26,10,101,30,40,13500,12000
2020,202001,1045926,2020000498089,27641,2020010459261,200248,1,1,27641,2,35,10,101,52,40,54000,54000
2020,202001,1046057,2020000499969,26462,2020010460571,580048,1,3,31571,2,50,0,2,0,0,0,0
2020,202001,1046188,2020000502282,2620,2020010461881,60048,1,1,2620,1,55,10,101,52,50,73050,73000
2020,202001,1046188,2020000502282,2620,2020010461881,60048,1,2,3537,2,55,10,101,52,40,63050,63000
2020,202001,1046450,2020000506695,16899,2020010464501,220048,1,1,16899,2,37,7,71,52,5,15000,0
2020,202001,1046450,2020000506695,16899,2020010464501,220048,1,2,16244,1,43,7,71,52,50,22400,0
2020,202001,1046581,2020000509172,70871,2020010465811,490248,1,1,70871,1,42,6,64,52,40,165000,100000
2020,202001,1046581,2020000509172,70871,2020010465811,490248,1,2,66024,2,41,6,65,0,0,0,0
2020,202001,1046581,2020000509172,70871,2020010465811,490248,1,3,80041,1,25,6,63,52,40,60000,0
2020,202001,1046843,2020000513444,5764,2020010468431,100048,1,1,5764,1,51,6,63,52,45,60000,60000
2020,202001,1046843,2020000513444,5764,2020010468431,100048,1,2,5371,2,50,7,71,0,0,0,0
2020,202001,1046974,2020000515841,12576,2020010469741,190148,1,1,12576,2,59,11,114,5,30,26500,21900
2020,202001,1046974,2020000515841,12576,2020010469741,190148,1,2,23842,1,42,6,65,16,20,28400,3200
2020,202001,1047105,2020000518293,32095,2020010471051,460848,1,1,32095,1,56,4,40,52,40,39000,39000
2020,202001,1047236,2020000520996,24890,2020010472361,462248,1,1,24890,1,26,6,63,52,40,35000,35000
2020,202001,1047236,2020000520996,24890,2020010472361,462248,1,2,20436,2,25,6,63,28,40,10300,10300
2020,202001,1047367,2020000523393,9170,2020010473671,231648,1,2,21222,2,34,11,114,40,25,2400,2400
2020,202001,1047498,2020000525946,13755,2020010474981,463748,1,1,13755,2,56,6,65,52,20,670,0
2020,202001,1047498,2020000525946,13755,2020010474981,463748,1,2,15982,1,48,6,61,0,0,0,0
2020,202001,1047629,2020000528094,14017,2020010476291,580048,1,1,14017,2,60,6,63,0,0,80000,0
2020,202001,1047760,2020000530541,5895,2020010477601,370048,1,2,10611,1,34,6,65,52,40,52000,52000
2020,202001,1047891,2020000532988,24497,2020010478911,460448,1,1,24497,2,41,6,63,0,0,0,0
2020,202001,1047891,2020000532988,24497,2020010478911,460448,1,2,20305,1,43,10,101,52,40,250000,250000
2020,202001,1048022,2020000535182,9432,2020010480221,190648,1,1,9432,1,40,10,101,52,50,162000,162000
2020,202001,1048022,2020000535182,9432,2020010480221,190648,1,2,13231,2,40,10,101,25,5,8000,8000
2020,202001,1048153,2020000537068,12838,2020010481531,340048,1,1,12838,2,53,6,64,52,70,70000,70000
2020,202001,1048284,2020000539247,9301,2020010482841,330548,1,1,9301,2,60,10,101,52,40,99000,53000
2020,202001,1048415,2020000541046,23056,2020010484151,590448,1,1,23056,1,59,11,114,52,50,72000,72000
2020,202001,1048415,2020000541046,23056,2020010484151,590448,1,2,23187,2,56,11,114,52,40,18000,0
2020,202001,1048546,2020000543463,9432,2020010485461,461648,1,1,9432,2,58,6,61,52,30,17000,17000
2020,202001,1048546,2020000543463,9432,2020010485461,461648,1,2,13624,2,22,7,71,0,0,0,0
2020,202001,1048546,2020000543463,9432,2020010485461,461648,1,3,12183,1,18,5,50,0,0,0,0
2020,202001,1048677,2020000545656,36811,2020010486771,460448,1,1,36811,1,46,11,114,52,50,110000,100000
2020,202001,1048677,2020000545656,36811,2020010486771,460448,1,2,27117,2,49,11,114,26,8,8000,8000
2020,202001,1048808,2020000547941,19257,2020010488081,450248,1,1,19257,2,35,10,101,52,50,55000,55000
2020,202001,1048808,2020000547941,19257,2020010488081,450248,1,2,20436,1,36,10,101,52,50,100000,100000
2020,202001,1049070,2020000552949,20043,2020010490701,462348,1,2,33798,2,57,6,63,0,0,20400,0
2020,202001,1049201,2020000555117,97595,2020010492011,463548,1,1,97595,1,33,10,101,52,50,30000,30000
2020,202001,1049201,2020000555117,97595,2020010492011,463548,1,2,95106,2,38,6,64,0,0,0,0
2020,202001,1049332,2020000557340,101263,2020010493321,251548,1,1,101263,2,39,10,101,52,36,78000,78000
2020,202001,1049332,2020000557340,101263,2020010493321,251548,1,2,91438,1,38,6,63,52,56,101000,101000
2020,202001,1049463,2020000559690,22139,2020010494631,540048,1,1,22139,1,48,11,114,52,40,221000,221000
2020,202001,1049463,2020000559690,22139,2020010494631,540048,1,2,19257,2,60,10,101,52,50,51000,51000
2020,202001,1049463,2020000559690,22139,2020010494631,540048,1,4,22794,2,19,6,63,0,0,6200,0
2020,202001,1049594,2020000562024,32226,2020010495941,40048,1,1,32226,1,57,0,2,52,42,42000,42000
2020,202001,1049594,2020000562024,32226,2020010495941,40048,1,2,35501,2,53,6,63,52,40,16500,16500
2020,202001,1049725,2020000564746,21222,2020010497251,520148,1,1,21222,2,41,11,114,0,0,0,0
2020,202001,1049725,2020000564746,21222,2020010497251,520148,1,2,21746,1,41,11,114,52,50,78000,78000
2020,202001,1049856,2020000567389,53448,2020010498561,461748,1,1,53448,2,40,5,50,0,0,8800,0
2020,202001,1049856,2020000567389,53448,2020010498561,461748,1,4,78993,1,39,6,63,48,50,27900,27900
2020,202001,1049856,2020000567389,53448,2020010498561,461748,1,5,76766,1,42,5,50,40,60,20000,20000
2020,202001,1050118,2020000571732,59081,2020010501181,460648,1,1,59081,2,48,1,15,0,0,0,0
2020,202001,1050118,2020000571732,59081,2020010501181,460648,1,2,61963,1,48,6,65,52,45,48000,48000
2020,202001,1050118,2020000571732,59081,2020010501181,460648,1,3,72705,2,21,7,71,16,25,4400,4400
2020,202001,1050118,2020000571732,59081,2020010501181,460648,1,4,63797,2,18,5,50,0,0,0,0
2020,202001,1050249,2020000573799,15458,2020010502491,460248,1,1,15458,1,38,11,114,44,40,50000,50000
2020,202001,1050249,2020000573799,15458,2020010502491,460248,1,2,14803,2,37,11,114,0,0,0,0
2020,202001,1050380,2020000576079,14803,2020010503801,450248,1,2,26331,1,57,10,101,52,45,75000,75000
2020,202001,1050511,2020000578424,16768,2020010505111,463348,1,1,16768,1,45,8,81,52,72,180000,180000
2020,202001,1050511,2020000578424,16768,2020010505111,463348,1,2,16637,2,41,6,63,52,30,25000,25000
2020,202001,1050642,2020000580470,14148,2020010506421,231948,1,1,14148,1,60,6,63,52,60,40000,40000
2020,202001,1050773,2020000582721,17947,2020010507731,591648,1,1,17947,2,36,10,101,52,40,50000,50000
2020,202001,1050904,2020000584959,13362,2020010509041,251048,1,1,13362,1,56,10,101,52,40,130000,120000
2020,202001,1050904,2020000584959,13362,2020010509041,251048,1,2,13231,2,54,10,101,52,40,125000,120000
2020,202001,1050904,2020000584959,13362,2020010509041,251048,1,3,14541,1,24,10,101,52,40,70000,70000
2020,202001,1051166,2020000589376,23973,2020010511661,510048,1,1,23973,2,60,10,101,0,0,36850,0
2020,202001,1051428,2020000593955,23449,2020010514281,450248,1,1,23449,1,59,6,63,52,99,64000,64000
2020,202001,1051428,2020000593955,23449,2020010514281,450248,1,2,38514,2,51,6,65,1,2,2400,2400
2020,202001,1051428,2020000593955,23449,2020010514281,450248,1,3,25021,2,18,6,65,52,40,14400,14400
2020,202001,1051559,2020000596403,13362,2020010515591,570048,1,1,13362,1,60,10,101,52,40,109000,109000
2020,202001,1051559,2020000596403,13362,2020010515591,570048,1,2,13362,2,55,10,101,52,40,51000,51000
2020,202001,1051559,2020000596403,13362,2020010515591,570048,1,3,17292,2,24,6,63,0,0,0,0
2020,202001,1051690,2020000598747,106765,2020010516901,231348,1,1,106765,2,35,10,101,52,40,75000,75000
